Date,Open,High,Low,Close,Volume,Adj_Close
2019-04-23,231000,234500,228000,234000,182784,234000
2019-04-24,234000,235500,229000,232500,305713,232500
2019-04-25,231000,232000,226500,228000,192545,228000
2019-04-26,228500,228500,222500,226000,198958,226000
2019-04-29,226500,236000,226000,234500,260405,234500
2019-04-30,232500,234500,231000,232500,196619,232500
2019-05-02,232000,240000,230000,237000,305273,237000
2019-05-03,235500,237500,231500,233000,225696,233000
2019-05-07,229000,238000,229000,233500,239063,233500
2019-05-08,228500,232500,228500,230000,137454,230000
2019-05-09,227500,230500,219500,219500,281843,219500
2019-05-10,223500,225000,215000,219000,186753,219000
2019-05-13,215000,218500,212500,214500,185925,214500
2019-05-14,215000,217500,210500,212500,196528,212500
2019-05-15,211000,215500,208000,213000,156237,213000
2019-05-16,0,0,0,0,0,0
2019-05-17,213500,215500,211000,212000,130038,212000
2019-05-20,214500,218000,214000,217000,194202,217000
2019-05-21,214000,215500,211500,212000,146671,212000
2019-05-22,212000,213000,209500,211000,154425,211000
2019-05-23,212500,214000,210000,212000,154302,212000
2019-05-24,212000,215500,210500,214000,177470,214000
2019-05-27,215500,221500,215000,219000,244020,219000
2019-05-28,219500,220000,215500,217000,367016,217000
2019-05-29,218500,221500,216500,217500,204658,217500
2019-05-30,213500,222000,213000,221000,183125,221000
2019-05-31,218000,220000,212500,217000,303658,217000
2019-06-03,214000,220000,214000,217000,178661,217000
2019-06-04,214000,223500,214000,217500,164214,217500
2019-06-05,218500,222000,216000,220500,199646,220500
2019-06-07,220000,224500,217500,220000,189024,220000
2019-06-10,223000,226500,220500,225500,176237,225500
2019-06-11,225000,228000,224000,225500,112516,225500
2019-06-12,226500,228000,221500,223000,123904,223000
2019-06-13,221500,224000,214500,216000,382356,216000
2019-06-14,218000,221500,216000,220500,218962,220500
2019-06-17,221500,224500,220500,220500,155634,220500
2019-06-18,222000,224000,221000,223500,110784,223500
2019-06-19,225000,225500,222500,223500,116054,223500
2019-06-20,223500,224500,222000,224000,121384,224000
2019-06-21,223000,227000,222000,226000,204380,226000
2019-06-24,228500,232500,227500,229000,177873,229000
2019-06-25,230500,233000,228000,232000,143019,232000
2019-06-26,232000,234500,229000,233000,179265,233000
2019-06-27,229000,236000,228000,235500,206434,235500
2019-06-28,233500,237000,232000,235500,159416,235500
2019-07-01,239000,239500,234500,235000,168621,235000
2019-07-02,233000,234000,230500,232000,166913,232000
2019-07-03,231500,236500,228500,229500,165374,229500
2019-07-04,230000,233500,227500,232000,196409,232000
2019-07-05,231500,235000,231000,233500,151166,233500
2019-07-08,230500,233500,229500,231500,84638,231500
2019-07-09,232000,234500,230500,231000,135090,231000
2019-07-10,234500,234500,229000,231500,135087,231500
2019-07-11,229000,233000,228000,231500,224580,231500
2019-07-12,230500,237000,229000,235500,118485,235500
2019-07-15,234500,235500,232500,235500,103816,235500
2019-07-16,236000,236500,229500,231500,176995,231500
2019-07-17,232000,234500,230500,234500,142711,234500
2019-07-18,231500,233000,229500,231000,140916,231000
2019-07-19,233500,234000,229500,233500,134565,233500
2019-07-22,231500,233000,226000,227500,194960,227500
2019-07-23,230000,233000,226500,233000,150346,233000
2019-07-24,232000,235500,231500,232500,111346,232500
2019-07-25,240000,246500,237000,245500,495994,245500
2019-07-26,245500,250000,245000,245500,270999,245500
2019-07-29,245500,245500,237500,242500,169686,242500
2019-07-30,245500,247000,241000,244000,161770,244000
2019-07-31,243000,246000,241000,241000,217830,241000
2019-08-01,246000,246000,240000,243500,150923,243500
2019-08-02,240000,246500,237000,246000,246916,246000
2019-08-05,242000,246000,240500,242500,205206,242500
2019-08-06,240000,242500,228500,237000,347171,237000
2019-08-07,240500,240500,234000,238000,204498,238000
2019-08-08,238500,240500,235000,236500,309661,236500
2019-08-09,239500,245000,237000,243500,204921,243500
2019-08-12,241000,244500,238500,238500,146465,238500
2019-08-13,235500,237500,234000,235000,122224,235000
2019-08-14,237000,242500,236000,240000,193575,240000
2019-08-16,245000,245000,235000,239500,190339,239500
2019-08-19,243500,243500,239000,242000,138957,242000
2019-08-20,240000,245000,239000,244500,254168,244500
2019-08-21,245500,247500,241500,245000,246941,245000
2019-08-22,245000,245000,240500,240500,164628,240500
2019-08-23,239000,243500,238500,241500,158730,241500
2019-08-26,234500,241500,234500,239000,161530,239000
2019-08-27,241000,243000,238000,240500,353866,240500
2019-08-28,244500,249000,243500,247000,206614,247000
2019-08-29,249000,249000,243000,244000,138049,244000
2019-08-30,245000,248500,244000,248500,176218,248500
2019-09-02,248500,253000,246500,252500,105730,252500
2019-09-03,250500,251500,246500,249000,151960,249000
2019-09-04,252000,252000,247000,250500,170597,250500
2019-09-05,247000,249500,245500,246500,178743,246500
2019-09-06,246000,249000,245500,249000,132574,249000
2019-09-09,249000,251500,247500,251000,155187,251000
2019-09-10,249500,251000,247500,249000,168811,249000
2019-09-11,251000,251000,244000,247500,399458,247500
2019-09-16,248500,249500,242500,244500,273827,244500
2019-09-17,244500,248000,243000,248000,196257,248000
2019-09-18,246500,249500,246000,249500,177141,249500
2019-09-19,247500,247500,244000,245500,169654,245500
2019-09-20,246500,249000,245000,248500,275425,248500
2019-09-23,248500,253500,248500,251500,193970,251500
2019-09-24,258500,263500,253500,259500,414058,259500
2019-09-25,254500,257500,253000,255000,280649,255000
2019-09-26,255000,255000,247000,249500,251912,249500
2019-09-27,252000,252000,246000,249000,130769,249000
2019-09-30,249500,253000,248000,252000,191365,252000
2019-10-01,251500,252000,247000,247500,192354,247500
2019-10-02,245500,247500,243000,245500,211452,245500
2019-10-04,243000,245500,239000,242500,206782,242500
2019-10-07,241500,245500,241000,244000,120836,244000
2019-10-08,243000,245500,241500,243500,170518,243500
2019-10-10,243500,248000,237500,245500,329544,245500
2019-10-11,248000,249000,242000,244000,201697,244000
2019-10-14,247500,247500,239500,240500,189019,240500
2019-10-15,242000,246500,241500,245500,200929,245500
2019-10-16,245000,245500,242000,244000,153355,244000
2019-10-17,245000,245000,239000,240500,164578,240500
2019-10-18,243500,243500,238500,241000,239026,241000
2019-10-21,241500,241500,235500,238500,130342,238500
2019-10-22,236500,242500,236500,241000,176620,241000
2019-10-23,239500,241500,238500,240000,132086,240000
2019-10-24,238500,243500,238500,241000,183751,241000
2019-10-25,240000,240000,236500,237000,383310,237000
2019-10-28,238000,240000,236500,237000,597923,237000
2019-10-29,237500,239500,236500,237500,187239,237500
2019-10-30,239000,240000,237000,238000,180426,238000
2019-10-31,237500,240500,235000,238000,226345,238000
2019-11-01,237000,244000,236500,243000,180495,243000
2019-11-04,241000,244000,240000,242500,208980,242500
2019-11-05,242500,246500,242000,246500,202980,246500
2019-11-06,247000,248000,244500,244500,150854,244500
2019-11-07,246500,249000,244500,247000,169598,247000
2019-11-08,245000,246000,241500,242000,176210,242000
2019-11-11,241000,244500,241000,241500,109293,241500
2019-11-12,242000,246000,241000,244500,237741,244500
2019-11-13,243500,245500,241000,241500,128720,241500
2019-11-14,243500,246000,241500,246000,196138,246000
2019-11-15,248000,258500,246500,257500,295491,257500
2019-11-18,254000,258500,252000,255500,240022,255500
2019-11-19,256000,260000,256000,257000,290124,257000
2019-11-20,255500,259000,254500,256000,270526,256000
2019-11-21,256000,258500,251000,253000,385166,253000
2019-11-22,251000,256500,251000,255500,257086,255500
2019-11-25,253000,258500,253000,257000,304028,257000
2019-11-26,253000,257000,247000,247000,630562,247000
2019-11-27,247000,254000,247000,252500,308263,252500
2019-11-28,251000,253000,249000,251000,225680,251000
2019-11-29,252500,253500,244000,245000,257744,245000
2019-12-02,245000,248500,244500,246500,242207,246500
2019-12-03,247500,249500,244500,248000,262440,248000
2019-12-04,248000,250500,246000,249500,345433,249500
2019-12-05,248000,251000,244000,245000,298932,245000
2019-12-06,246500,247500,244500,246500,200593,246500
2019-12-09,246500,252500,246000,252000,244462,252000
2019-12-10,250000,257500,250000,257000,287466,257000
2019-12-11,254000,256500,253000,256000,278919,256000
2019-12-12,256000,260000,254000,259500,409684,259500
2019-12-13,261000,263000,258000,260500,243561,260500
2019-12-16,263000,263000,259500,260500,234196,260500
2019-12-17,267000,267000,261000,263500,540074,263500
2019-12-18,259500,268500,259000,267000,317144,267000
2019-12-19,265000,266000,257000,261000,250200,261000
2019-12-20,261500,262500,258500,262000,242192,262000
2019-12-23,263000,263000,258000,260000,204087,260000
2019-12-24,258500,261000,256500,257500,161771,257500
2019-12-26,259500,261500,257000,261000,126392,261000
2019-12-27,258000,262000,255000,257500,106529,257500
2019-12-30,260500,260500,256000,256000,106749,256000
2020-01-02,254500,256000,247500,247500,214585,247500
2020-01-03,249000,250500,244500,250000,255475,250000
2020-01-06,250000,252000,248000,249500,130109,249500
2020-01-07,252000,255000,249000,252500,251361,252500
2020-01-08,248000,256500,244000,245000,317886,245000
2020-01-09,245000,248500,243000,245000,283999,245000
2020-01-10,245500,247500,244000,244500,208838,244500
2020-01-13,243500,245500,241500,242000,199412,242000
2020-01-14,243500,246000,242500,244000,192654,244000
2020-01-15,244000,245500,243000,245000,176379,245000
2020-01-16,246000,250000,243000,249500,291549,249500
2020-01-17,250500,251500,247000,248000,162761,248000
2020-01-20,247500,249500,246000,246000,150631,246000
2020-01-21,244500,244500,240000,241000,252264,241000
2020-01-22,243000,246000,241000,245500,283895,245500
2020-01-23,248500,253000,246500,251500,472880,251500
2020-01-28,246500,248500,245000,245000,283811,245000
2020-01-29,243000,244500,236000,239500,310470,239500
2020-01-30,240000,240000,235000,237000,393045,237000
2020-01-31,237000,239500,229500,229500,238669,229500
2020-02-03,227500,228500,220000,228000,332333,228000
2020-02-04,229000,231000,227500,229500,376956,229500
2020-02-05,229000,230500,226000,227000,255446,227000
2020-02-06,229500,235000,227500,234000,311850,234000
2020-02-07,231000,231500,228000,231000,232094,231000
2020-02-10,227500,230000,225000,228500,183144,228500
2020-02-11,229000,240500,228500,237500,302565,237500
2020-02-12,238000,243500,237500,242500,268281,242500
2020-02-13,241000,242500,237500,239000,252113,239000
2020-02-14,234500,240500,234000,237000,186275,237000
2020-02-17,240000,240500,235500,239000,119699,239000
2020-02-18,237500,239000,235000,235500,126287,235500
2020-02-19,239000,239500,234000,235500,158389,235500
2020-02-20,235500,237000,230000,231000,183854,231000
2020-02-21,228000,231000,227000,228500,143419,228500
2020-02-24,224000,226000,219000,219000,247956,219000
2020-02-25,216000,224000,216000,220000,249318,220000
2020-02-26,216500,222500,216000,220000,234909,220000
2020-02-27,219000,222500,218500,219000,162109,219000
2020-02-28,217000,218000,208500,210000,317745,210000
2020-03-02,204500,210000,199500,207000,558902,207000
2020-03-03,209000,211000,204000,204500,302640,204500
2020-03-04,207000,210500,205500,209000,249704,209000
2020-03-05,210000,211500,208000,210500,244377,210500
2020-03-06,208000,210000,203000,203000,248997,203000
2020-03-09,203000,203000,203000,203000,0,203000
2020-03-10,194500,197000,189000,189000,392442,189000
2020-03-11,189500,192000,185000,187500,288950,187500
2020-03-12,187500,187500,187500,187500,0,187500
2020-03-13,162000,174000,162000,171500,623505,171500
2020-03-16,172500,176000,161500,161500,328756,161500
2020-03-17,156500,159000,152000,152500,430807,152500
2020-03-18,152500,154000,140500,141000,437127,141000
2020-03-19,142000,145000,126000,129000,575435,129000
2020-03-20,130000,142000,126500,140500,563752,140500
2020-03-23,128000,139000,127000,133500,521985,133500
2020-03-24,140500,145500,137000,144500,459539,144500
2020-03-25,159500,173000,156000,169500,806484,169500
2020-03-26,167000,179500,164000,167000,656018,167000
2020-03-27,179500,179500,165500,170000,559870,170000
2020-03-30,164000,168000,160500,164500,442014,164500
2020-03-31,166500,171500,164500,169500,407768,169500
2020-04-01,166500,171000,165500,166500,356021,166500
2020-04-02,168500,169000,162000,167000,394769,167000
2020-04-03,164500,167000,163000,165000,306167,165000
2020-04-06,165500,169500,164500,169500,299372,169500
2020-04-07,173000,174500,168000,172500,448427,172500
2020-04-08,170000,174500,169000,170000,395713,170000
2020-04-09,173000,179500,171000,178000,605498,178000
2020-04-10,178500,184000,175500,181000,367243,181000
2020-04-13,178000,179000,174000,174000,242014,174000
2020-04-14,175000,178000,173000,176500,256004,176500
2020-04-16,173000,177000,171000,174500,401251,174500
2020-04-17,175500,181500,175500,179500,304574,179500
2020-04-20,179000,181000,178000,179500,402353,179500
2020-04-21,178500,179000,173000,176500,387624,176500
2020-04-22,171500,176500,169000,176500,425251,176500
2020-04-23,175500,180000,175000,177000,278640,177000
2020-04-24,175500,175500,167500,169000,440277,169000
2020-04-27,168000,169500,167000,167500,401696,167500
2020-04-28,167000,169500,166000,167500,351935,167500
2020-04-29,168500,172000,167500,172000,330932,172000
2020-05-04,168500,172000,167000,169500,393505,169500
2020-05-06,171000,173000,169500,173000,284330,173000
2020-05-07,170500,172000,169500,170000,260282,170000
2020-05-08,171500,177500,171500,176000,359076,176000
2020-05-11,175000,178500,172000,172500,441460,172500
2020-05-12,172000,172500,168500,170000,260081,170000
2020-05-13,167000,170500,167000,170500,231167,170500
2020-05-14,170000,170000,168000,169500,291779,169500
2020-05-15,171000,172500,169000,172500,211529,172500
2020-05-18,174500,174500,170000,173000,224848,173000
2020-05-19,179000,187000,178000,186500,632454,186500
2020-05-20,184000,187000,182000,185000,251354,185000
2020-05-21,187500,189500,185000,187000,288325,187000
2020-05-22,188000,188500,182500,184000,255149,184000
2020-05-25,187000,187000,181500,186500,166801,186500
2020-05-26,188500,196500,187500,195000,353343,195000
2020-05-27,193500,196000,192000,193000,285130,193000
2020-05-28,193000,193500,190000,190500,287260,190500
2020-05-29,190500,200500,188500,198000,389868,198000
2020-06-01,196000,206500,196000,206000,260640,206000
2020-06-02,203000,219000,202500,214000,430198,214000
2020-06-03,218500,230000,217000,224000,515118,224000
2020-06-04,225000,229500,217000,217500,408294,217500
2020-06-05,215000,221000,213000,219000,287283,219000
2020-06-08,225000,225500,216500,217500,285589,217500
2020-06-09,216500,221000,212500,214500,244881,214500
2020-06-10,212000,213000,209000,211000,338548,211000
2020-06-11,208500,211000,203500,206000,624141,206000
2020-06-12,193500,206000,193000,206000,440380,206000
2020-06-15,198500,199500,187000,187000,594810,187000
2020-06-16,190000,196500,190000,195000,322656,195000
2020-06-17,193000,194000,188500,190000,316584,190000
2020-06-18,187500,193000,185500,188000,282466,188000
2020-06-19,190000,191500,185500,185500,319737,185500
2020-06-22,185000,187000,183500,184000,204828,184000
2020-06-23,187000,196000,186500,193000,579311,193000
2020-06-24,195500,212500,195500,205000,734730,205000
2020-06-25,200500,202500,194000,194000,392726,194000
2020-06-26,197000,201000,196500,198500,295836,198500
